impression_id,winner,winning_bid,clearing_price,clicked,converted,n_bidders,all_bids
0,ValueBidder,99.36582169986018,99.36582169986018,True,False,5,ValueBidder=99.37 | PacingBidder=99.37 | CTRBidder=7.05 | ThresholdBidder=5.87 | FixedBidder=1.50
888,PacingBidder,298.3038479547685,298.3038479547684,False,False,5,PacingBidder=298.30 | ValueBidder=298.30 | CTRBidder=12.21 | ThresholdBidder=10.18 | FixedBidder=1.50
889,PacingBidder,601.6722816855665,601.6722816855663,True,False,5,PacingBidder=601.67 | ValueBidder=601.67 | CTRBidder=17.34 | ThresholdBidder=14.45 | FixedBidder=1.50
890,ValueBidder,503.7378438128487,503.7378438128487,False,False,5,ValueBidder=503.74 | PacingBidder=503.74 | CTRBidder=15.87 | ThresholdBidder=13.23 | FixedBidder=1.50
891,PacingBidder,433.2876975430865,433.2876975430861,True,False,5,PacingBidder=433.29 | ValueBidder=433.29 | CTRBidder=14.72 | ThresholdBidder=12.27 | FixedBidder=1.50
892,ValueBidder,339.00042722065575,339.00042722065575,False,False,5,ValueBidder=339.00 | PacingBidder=339.00 | CTRBidder=13.02 | ThresholdBidder=10.85 | FixedBidder=1.50
893,PacingBidder,245.81865612157654,245.81865612157642,False,False,5,PacingBidder=245.82 | ValueBidder=245.82 | CTRBidder=11.09 | ThresholdBidder=9.24 | FixedBidder=1.50
894,ValueBidder,199.20928063045457,199.20928063045446,False,False,5,ValueBidder=199.21 | PacingBidder=199.21 | CTRBidder=9.98 | ThresholdBidder=8.32 | FixedBidder=1.50
895,ValueBidder,593.704329340014,593.7043293400137,True,False,5,ValueBidder=593.70 | PacingBidder=593.70 | CTRBidder=17.23 | ThresholdBidder=14.36 | FixedBidder=1.50
896,ValueBidder,323.4479142030201,323.4479142030201,False,False,5,ValueBidder=323.45 | PacingBidder=323.45 | CTRBidder=12.72 | ThresholdBidder=10.60 | FixedBidder=1.50
897,ValueBidder,277.32290485704266,277.32290485704266,False,False,5,ValueBidder=277.32 | PacingBidder=277.32 | CTRBidder=11.78 | ThresholdBidder=9.81 | FixedBidder=1.50
898,PacingBidder,299.5891994294914,299.5891994294909,False,False,5,PacingBidder=299.59 | ValueBidder=299.59 | CTRBidder=12.24 | ThresholdBidder=10.20 | FixedBidder=1.50
899,ValueBidder,264.07633730384237,264.07633730384225,False,False,5,ValueBidder=264.08 | PacingBidder=264.08 | CTRBidder=11.49 | ThresholdBidder=9.58 | FixedBidder=1.50
900,PacingBidder,435.5259042004889,435.52590420048875,False,False,5,PacingBidder=435.53 | ValueBidder=435.53 | CTRBidder=14.76 | ThresholdBidder=12.30 | FixedBidder=1.50
901,PacingBidder,508.9395631651866,508.9395631651863,False,False,5,PacingBidder=508.94 | ValueBidder=508.94 | CTRBidder=15.95 | ThresholdBidder=13.29 | FixedBidder=1.50
902,ValueBidder,616.9848477600447,616.9848477600447,False,False,5,ValueBidder=616.98 | PacingBidder=616.98 | CTRBidder=17.56 | ThresholdBidder=14.64 | FixedBidder=1.50
903,ValueBidder,141.57647729694233,141.57647729694233,True,False,5,ValueBidder=141.58 | PacingBidder=141.58 | CTRBidder=8.41 | ThresholdBidder=7.01 | FixedBidder=1.50
904,PacingBidder,423.64875381860935,423.6487538186092,True,False,5,PacingBidder=423.65 | ValueBidder=423.65 | CTRBidder=14.55 | ThresholdBidder=12.13 | FixedBidder=1.50
905,ValueBidder,464.30271349357355,464.30271349357355,True,False,5,ValueBidder=464.30 | PacingBidder=464.30 | CTRBidder=15.24 | ThresholdBidder=12.70 | FixedBidder=1.50
906,PacingBidder,393.6591287617238,393.6591287617235,False,False,5,PacingBidder=393.66 | ValueBidder=393.66 | CTRBidder=14.03 | ThresholdBidder=11.69 | FixedBidder=1.50
907,PacingBidder,506.60458251890793,506.60458251890736,False,False,5,PacingBidder=506.60 | ValueBidder=506.60 | CTRBidder=15.92 | ThresholdBidder=13.26 | FixedBidder=1.50
908,ValueBidder,543.0991107763889,543.0991107763889,False,False,5,ValueBidder=543.10 | PacingBidder=543.10 | CTRBidder=16.48 | ThresholdBidder=13.73 | FixedBidder=1.50
909,ValueBidder,641.1913927002856,641.1913927002854,True,False,5,ValueBidder=641.19 | PacingBidder=641.19 | CTRBidder=17.91 | ThresholdBidder=14.92 | FixedBidder=1.50
910,ValueBidder,442.28024953362257,442.28024953362257,True,False,5,ValueBidder=442.28 | PacingBidder=442.28 | CTRBidder=14.87 | ThresholdBidder=12.39 | FixedBidder=1.50
911,ValueBidder,383.42825335344236,383.4282533534422,True,False,5,ValueBidder=383.43 | PacingBidder=383.43 | CTRBidder=13.85 | ThresholdBidder=11.54 | FixedBidder=1.50
912,ValueBidder,385.04641100459486,385.0464110045946,False,False,5,ValueBidder=385.05 | PacingBidder=385.05 | CTRBidder=13.88 | ThresholdBidder=11.56 | FixedBidder=1.50
913,ValueBidder,292.06522420094456,292.06522420094456,True,False,5,ValueBidder=292.07 | PacingBidder=292.07 | CTRBidder=12.08 | ThresholdBidder=10.07 | FixedBidder=1.50
914,ValueBidder,502.42898287111524,502.42898287111524,False,False,5,ValueBidder=502.43 | PacingBidder=502.43 | CTRBidder=15.85 | ThresholdBidder=13.21 | FixedBidder=1.50
915,PacingBidder,236.63816903336172,236.63816903336135,False,False,5,PacingBidder=236.64 | ValueBidder=236.64 | CTRBidder=10.88 | ThresholdBidder=9.06 | FixedBidder=1.50
916,PacingBidder,396.4808998768238,396.4808998768237,False,False,5,PacingBidder=396.48 | ValueBidder=396.48 | CTRBidder=14.08 | ThresholdBidder=11.73 | FixedBidder=1.50
917,ValueBidder,542.3340032948729,542.3340032948727,True,False,5,ValueBidder=542.33 | PacingBidder=542.33 | CTRBidder=16.47 | ThresholdBidder=13.72 | FixedBidder=1.50
918,ValueBidder,247.21301487194353,247.21301487194341,False,False,5,ValueBidder=247.21 | PacingBidder=247.21 | CTRBidder=11.12 | ThresholdBidder=9.26 | FixedBidder=1.50
919,PacingBidder,263.61398490008827,263.6139849000882,True,False,5,PacingBidder=263.61 | ValueBidder=263.61 | CTRBidder=11.48 | ThresholdBidder=9.57 | FixedBidder=1.50
920,PacingBidder,322.19805508642094,322.19805508642065,True,False,5,PacingBidder=322.20 | ValueBidder=322.20 | CTRBidder=12.69 | ThresholdBidder=10.58 | FixedBidder=1.50
921,ValueBidder,642.8594924489247,642.8594924489247,True,False,5,ValueBidder=642.86 | PacingBidder=642.86 | CTRBidder=17.93 | ThresholdBidder=14.94 | FixedBidder=1.50
922,PacingBidder,372.15127232722034,372.1512723272201,True,False,5,PacingBidder=372.15 | ValueBidder=372.15 | CTRBidder=13.64 | ThresholdBidder=11.37 | FixedBidder=1.50
923,PacingBidder,287.57107420767267,287.57107420767255,True,False,5,PacingBidder=287.57 | ValueBidder=287.57 | CTRBidder=11.99 | ThresholdBidder=9.99 | FixedBidder=1.50
924,ValueBidder,467.4938385157675,467.49383851576727,False,False,5,ValueBidder=467.49 | PacingBidder=467.49 | CTRBidder=15.29 | ThresholdBidder=12.74 | FixedBidder=1.50
925,PacingBidder,199.619667377977,199.61966737797692,False,False,5,PacingBidder=199.62 | ValueBidder=199.62 | CTRBidder=9.99 | ThresholdBidder=8.33 | FixedBidder=1.50
926,ValueBidder,247.07592476501873,247.07592476501873,True,False,5,ValueBidder=247.08 | PacingBidder=247.08 | CTRBidder=11.11 | ThresholdBidder=9.26 | FixedBidder=1.50
927,PacingBidder,249.0506085421863,249.05060854218624,False,False,5,PacingBidder=249.05 | ValueBidder=249.05 | CTRBidder=11.16 | ThresholdBidder=9.30 | FixedBidder=1.50
928,PacingBidder,615.4478450672792,615.447845067279,True,False,5,PacingBidder=615.45 | ValueBidder=615.45 | CTRBidder=17.54 | ThresholdBidder=14.62 | FixedBidder=1.50
929,PacingBidder,333.0029484266611,333.00294842666085,True,False,5,PacingBidder=333.00 | ValueBidder=333.00 | CTRBidder=12.90 | ThresholdBidder=10.75 | FixedBidder=1.50
930,ValueBidder,300.0154136895048,300.0154136895048,False,False,5,ValueBidder=300.02 | PacingBidder=300.02 | CTRBidder=12.25 | ThresholdBidder=10.21 | FixedBidder=1.50
931,PacingBidder,478.1945427720849,478.1945427720847,False,False,5,PacingBidder=478.19 | ValueBidder=478.19 | CTRBidder=15.46 | ThresholdBidder=12.89 | FixedBidder=1.50
932,ValueBidder,429.45210718991,429.45210718991,False,False,5,ValueBidder=429.45 | PacingBidder=429.45 | CTRBidder=14.65 | ThresholdBidder=12.21 | FixedBidder=1.50
933,ValueBidder,396.7345703935277,396.73457039352763,True,False,5,ValueBidder=396.73 | PacingBidder=396.73 | CTRBidder=14.08 | ThresholdBidder=11.74 | FixedBidder=1.50
934,ValueBidder,676.9350160746002,676.9350160746002,False,False,5,ValueBidder=676.94 | PacingBidder=676.94 | CTRBidder=18.40 | ThresholdBidder=15.33 | FixedBidder=1.50
935,ValueBidder,380.8417309777682,380.84173097776807,True,False,5,ValueBidder=380.84 | PacingBidder=380.84 | CTRBidder=13.80 | ThresholdBidder=11.50 | FixedBidder=1.50
936,PacingBidder,411.94377006800596,411.94377006800585,True,False,5,PacingBidder=411.94 | ValueBidder=411.94 | CTRBidder=14.35 | ThresholdBidder=11.96 | FixedBidder=1.50
937,PacingBidder,251.37010945804195,251.37010945804172,False,False,5,PacingBidder=251.37 | ValueBidder=251.37 | CTRBidder=11.21 | ThresholdBidder=9.34 | FixedBidder=1.50
938,ValueBidder,252.2484729123354,252.2484729123351,True,False,5,ValueBidder=252.25 | PacingBidder=252.25 | CTRBidder=11.23 | ThresholdBidder=9.36 | FixedBidder=1.50
939,PacingBidder,260.13601148753554,260.1360114875354,False,False,5,PacingBidder=260.14 | ValueBidder=260.14 | CTRBidder=11.40 | ThresholdBidder=9.50 | FixedBidder=1.50
940,PacingBidder,421.6554338435558,421.65543384355556,True,False,5,PacingBidder=421.66 | ValueBidder=421.66 | CTRBidder=14.52 | ThresholdBidder=12.10 | FixedBidder=1.50
941,PacingBidder,541.0780050846193,541.0780050846191,False,False,5,PacingBidder=541.08 | ValueBidder=541.08 | CTRBidder=16.45 | ThresholdBidder=13.71 | FixedBidder=1.50
942,ValueBidder,364.6469929239148,364.6469929239148,True,False,5,ValueBidder=364.65 | PacingBidder=364.65 | CTRBidder=13.50 | ThresholdBidder=11.25 | FixedBidder=1.50
943,ValueBidder,456.5522321224165,456.5522321224165,True,False,5,ValueBidder=456.55 | PacingBidder=456.55 | CTRBidder=15.11 | ThresholdBidder=12.59 | FixedBidder=1.50
944,PacingBidder,339.7805354482039,339.7805354482038,False,False,5,PacingBidder=339.78 | ValueBidder=339.78 | CTRBidder=13.03 | ThresholdBidder=10.86 | FixedBidder=1.50
945,ValueBidder,131.65600574957577,131.65600574957577,True,False,5,ValueBidder=131.66 | PacingBidder=131.66 | CTRBidder=8.11 | ThresholdBidder=6.76 | FixedBidder=1.50
946,ValueBidder,475.7510368443165,475.7510368443165,False,False,5,ValueBidder=475.75 | PacingBidder=475.75 | CTRBidder=15.42 | ThresholdBidder=12.85 | FixedBidder=1.50
947,PacingBidder,522.5019844331341,522.5019844331339,True,False,5,PacingBidder=522.50 | ValueBidder=522.50 | CTRBidder=16.16 | ThresholdBidder=13.47 | FixedBidder=1.50
948,ValueBidder,557.1240392831166,557.1240392831164,False,False,5,ValueBidder=557.12 | PacingBidder=557.12 | CTRBidder=16.69 | ThresholdBidder=13.91 | FixedBidder=1.50
949,ValueBidder,642.3407822805626,642.3407822805626,False,False,5,ValueBidder=642.34 | PacingBidder=642.34 | CTRBidder=17.92 | ThresholdBidder=14.93 | FixedBidder=1.50
950,ValueBidder,503.32620658170026,503.32620658170026,True,False,5,ValueBidder=503.33 | PacingBidder=503.33 | CTRBidder=15.86 | ThresholdBidder=13.22 | FixedBidder=1.50
951,ValueBidder,322.2924035558219,322.29240355582175,False,False,5,ValueBidder=322.29 | PacingBidder=322.29 | CTRBidder=12.69 | ThresholdBidder=10.58 | FixedBidder=1.50
952,ValueBidder,220.78647782908592,220.78647782908592,True,False,5,ValueBidder=220.79 | PacingBidder=220.79 | CTRBidder=10.51 | ThresholdBidder=8.76 | FixedBidder=1.50
953,PacingBidder,446.619444030027,446.6194440300269,False,False,5,PacingBidder=446.62 | ValueBidder=446.62 | CTRBidder=14.94 | ThresholdBidder=12.45 | FixedBidder=1.50
954,PacingBidder,379.3173985945414,379.3173985945412,True,False,5,PacingBidder=379.32 | ValueBidder=379.32 | CTRBidder=13.77 | ThresholdBidder=11.48 | FixedBidder=1.50
955,ValueBidder,449.6143993393975,449.6143993393975,False,False,5,ValueBidder=449.61 | PacingBidder=449.61 | CTRBidder=14.99 | ThresholdBidder=12.49 | FixedBidder=1.50
956,ValueBidder,520.198192411122,520.1981924111218,True,False,5,ValueBidder=520.20 | PacingBidder=520.20 | CTRBidder=16.13 | ThresholdBidder=13.44 | FixedBidder=1.50
957,PacingBidder,621.519579737944,621.5195797379438,False,False,5,PacingBidder=621.52 | ValueBidder=621.52 | CTRBidder=17.63 | ThresholdBidder=14.69 | FixedBidder=1.50
958,PacingBidder,247.1057933848488,247.10579338484874,True,False,5,PacingBidder=247.11 | ValueBidder=247.11 | CTRBidder=11.12 | ThresholdBidder=9.26 | FixedBidder=1.50
959,ValueBidder,451.8440695907015,451.8440695907013,True,False,5,ValueBidder=451.84 | PacingBidder=451.84 | CTRBidder=15.03 | ThresholdBidder=12.53 | FixedBidder=1.50
960,ValueBidder,478.5327598299141,478.5327598299141,True,False,5,ValueBidder=478.53 | PacingBidder=478.53 | CTRBidder=15.47 | ThresholdBidder=12.89 | FixedBidder=1.50
961,ValueBidder,501.0180726738743,501.0180726738741,False,False,5,ValueBidder=501.02 | PacingBidder=501.02 | CTRBidder=15.83 | ThresholdBidder=13.19 | FixedBidder=1.50
962,ValueBidder,383.72186979484536,383.7218697948453,False,False,5,ValueBidder=383.72 | PacingBidder=383.72 | CTRBidder=13.85 | ThresholdBidder=11.54 | FixedBidder=1.50
963,PacingBidder,256.95789169570907,256.9578916957089,False,False,5,PacingBidder=256.96 | ValueBidder=256.96 | CTRBidder=11.33 | ThresholdBidder=9.45 | FixedBidder=1.50
964,ValueBidder,552.8380461210495,552.8380461210495,True,False,5,ValueBidder=552.84 | PacingBidder=552.84 | CTRBidder=16.63 | ThresholdBidder=13.85 | FixedBidder=1.50
965,ValueBidder,570.7857504854047,570.7857504854043,False,False,5,ValueBidder=570.79 | PacingBidder=570.79 | CTRBidder=16.89 | ThresholdBidder=14.08 | FixedBidder=1.50
966,PacingBidder,522.3338841804716,522.3338841804715,False,False,5,PacingBidder=522.33 | ValueBidder=522.33 | CTRBidder=16.16 | ThresholdBidder=13.47 | FixedBidder=1.50
967,ValueBidder,450.1498870662559,450.1498870662559,True,False,5,ValueBidder=450.15 | PacingBidder=450.15 | CTRBidder=15.00 | ThresholdBidder=12.50 | FixedBidder=1.50
968,ValueBidder,413.54643597581355,413.54643597581355,False,False,5,ValueBidder=413.55 | PacingBidder=413.55 | CTRBidder=14.38 | ThresholdBidder=11.98 | FixedBidder=1.50
969,PacingBidder,604.4740667188553,604.4740667188546,False,False,5,PacingBidder=604.47 | ValueBidder=604.47 | CTRBidder=17.38 | ThresholdBidder=14.49 | FixedBidder=1.50
970,ValueBidder,266.7566999438449,266.7566999438449,False,False,5,ValueBidder=266.76 | PacingBidder=266.76 | CTRBidder=11.55 | ThresholdBidder=9.62 | FixedBidder=1.50
971,ValueBidder,120.43970531364553,120.43970531364553,False,False,5,ValueBidder=120.44 | PacingBidder=120.44 | CTRBidder=7.76 | ThresholdBidder=6.47 | FixedBidder=1.50
972,ValueBidder,650.5090971140146,650.5090971140145,False,False,5,ValueBidder=650.51 | PacingBidder=650.51 | CTRBidder=18.03 | ThresholdBidder=15.03 | FixedBidder=1.50
973,ValueBidder,346.9624162021265,346.9624162021265,True,False,5,ValueBidder=346.96 | PacingBidder=346.96 | CTRBidder=13.17 | ThresholdBidder=10.98 | FixedBidder=1.50
974,ValueBidder,621.6515828906148,621.6515828906148,False,False,5,ValueBidder=621.65 | PacingBidder=621.65 | CTRBidder=17.63 | ThresholdBidder=14.69 | FixedBidder=1.50
975,ValueBidder,535.9434952659112,535.9434952659108,True,False,5,ValueBidder=535.94 | PacingBidder=535.94 | CTRBidder=16.37 | ThresholdBidder=13.64 | FixedBidder=1.50
976,ValueBidder,441.40649486258945,441.4064948625894,True,False,5,ValueBidder=441.41 | PacingBidder=441.41 | CTRBidder=14.86 | ThresholdBidder=12.38 | FixedBidder=1.50
977,ValueBidder,298.347190043921,298.347190043921,True,False,5,ValueBidder=298.35 | PacingBidder=298.35 | CTRBidder=12.21 | ThresholdBidder=10.18 | FixedBidder=1.50
978,PacingBidder,281.7328493829214,281.7328493829211,False,False,5,PacingBidder=281.73 | ValueBidder=281.73 | CTRBidder=11.87 | ThresholdBidder=9.89 | FixedBidder=1.50
979,PacingBidder,503.4702459666,503.47024596659986,False,False,5,PacingBidder=503.47 | ValueBidder=503.47 | CTRBidder=15.87 | ThresholdBidder=13.22 | FixedBidder=1.50
980,ValueBidder,556.7768672355003,556.7768672355,True,False,5,ValueBidder=556.78 | PacingBidder=556.78 | CTRBidder=16.68 | ThresholdBidder=13.90 | FixedBidder=1.50
981,ValueBidder,99.54577766093755,99.54577766093755,True,False,5,ValueBidder=99.55 | PacingBidder=99.55 | CTRBidder=7.05 | ThresholdBidder=5.88 | FixedBidder=1.50
982,ValueBidder,211.3494519066943,211.3494519066943,False,False,5,ValueBidder=211.35 | PacingBidder=211.35 | CTRBidder=10.28 | ThresholdBidder=8.57 | FixedBidder=1.50
983,ValueBidder,507.9962709016733,507.9962709016733,True,False,5,ValueBidder=508.00 | PacingBidder=508.00 | CTRBidder=15.94 | ThresholdBidder=13.28 | FixedBidder=1.50
984,ValueBidder,427.10620525634766,427.10620525634766,True,False,5,ValueBidder=427.11 | PacingBidder=427.11 | CTRBidder=14.61 | ThresholdBidder=12.18 | FixedBidder=1.50
985,ValueBidder,512.0214849087832,512.0214849087832,False,False,5,ValueBidder=512.02 | PacingBidder=512.02 | CTRBidder=16.00 | ThresholdBidder=13.33 | FixedBidder=1.50
986,PacingBidder,397.19079580944856,397.19079580944845,False,False,5,PacingBidder=397.19 | ValueBidder=397.19 | CTRBidder=14.09 | ThresholdBidder=11.74 | FixedBidder=1.50
987,ValueBidder,216.5484342136329,216.54843421363282,True,False,5,ValueBidder=216.55 | PacingBidder=216.55 | CTRBidder=10.41 | ThresholdBidder=8.67 | FixedBidder=1.50
988,PacingBidder,329.10224216126477,329.1022421612645,False,False,5,PacingBidder=329.10 | ValueBidder=329.10 | CTRBidder=12.83 | ThresholdBidder=10.69 | FixedBidder=1.50
989,ValueBidder,413.93594990280246,413.93594990280246,False,False,5,ValueBidder=413.94 | PacingBidder=413.94 | CTRBidder=14.39 | ThresholdBidder=11.99 | FixedBidder=1.50
990,ValueBidder,151.87802619274987,151.87802619274984,True,False,5,ValueBidder=151.88 | PacingBidder=151.88 | CTRBidder=8.71 | ThresholdBidder=7.26 | FixedBidder=1.50
991,ValueBidder,200.90750227732622,200.90750227732607,True,False,5,ValueBidder=200.91 | PacingBidder=200.91 | CTRBidder=10.02 | ThresholdBidder=8.35 | FixedBidder=1.50
992,ValueBidder,400.1229731462665,400.1229731462665,True,False,5,ValueBidder=400.12 | PacingBidder=400.12 | CTRBidder=14.14 | ThresholdBidder=11.79 | FixedBidder=1.50
993,ValueBidder,413.0607525773392,413.0607525773392,True,False,5,ValueBidder=413.06 | PacingBidder=413.06 | CTRBidder=14.37 | ThresholdBidder=11.98 | FixedBidder=1.50
994,PacingBidder,345.7040564217701,345.70405642176985,False,False,5,PacingBidder=345.70 | ValueBidder=345.70 | CTRBidder=13.15 | ThresholdBidder=10.96 | FixedBidder=1.50
995,PacingBidder,159.98139494376613,159.98139494376605,False,False,5,PacingBidder=159.98 | ValueBidder=159.98 | CTRBidder=8.94 | ThresholdBidder=7.45 | FixedBidder=1.50
996,PacingBidder,634.0872847129543,634.087284712954,False,False,5,PacingBidder=634.09 | ValueBidder=634.09 | CTRBidder=17.81 | ThresholdBidder=14.84 | FixedBidder=1.50
997,ValueBidder,588.7040778333893,588.704077833389,False,False,5,ValueBidder=588.70 | PacingBidder=588.70 | CTRBidder=17.16 | ThresholdBidder=14.30 | FixedBidder=1.50
998,ValueBidder,641.2882007616037,641.2882007616037,True,False,5,ValueBidder=641.29 | PacingBidder=641.29 | CTRBidder=17.91 | ThresholdBidder=14.92 | FixedBidder=1.50
999,ValueBidder,268.594527470873,268.59452747087283,True,False,5,ValueBidder=268.59 | PacingBidder=268.59 | CTRBidder=11.59 | ThresholdBidder=9.66 | FixedBidder=1.50
1000,ValueBidder,517.3174839995179,517.3174839995177,True,False,5,ValueBidder=517.32 | PacingBidder=517.32 | CTRBidder=16.08 | ThresholdBidder=13.40 | FixedBidder=1.50
1001,PacingBidder,692.880553898225,692.8805538982249,False,False,5,PacingBidder=692.88 | ValueBidder=692.88 | CTRBidder=18.61 | ThresholdBidder=15.51 | FixedBidder=1.50
1002,ValueBidder,580.7911186561452,580.7911186561449,False,False,5,ValueBidder=580.79 | PacingBidder=580.79 | CTRBidder=17.04 | ThresholdBidder=14.20 | FixedBidder=1.50
1003,ValueBidder,206.82044261317373,206.82044261317373,False,False,5,ValueBidder=206.82 | PacingBidder=206.82 | CTRBidder=10.17 | ThresholdBidder=8.47 | FixedBidder=1.50
1004,PacingBidder,397.8168446267517,397.8168446267515,True,False,5,PacingBidder=397.82 | ValueBidder=397.82 | CTRBidder=14.10 | ThresholdBidder=11.75 | FixedBidder=1.50
1005,PacingBidder,586.0266145211193,586.026614521119,False,False,5,PacingBidder=586.03 | ValueBidder=586.03 | CTRBidder=17.12 | ThresholdBidder=14.26 | FixedBidder=1.50
1006,PacingBidder,415.151831595074,415.1518315950739,False,False,5,PacingBidder=415.15 | ValueBidder=415.15 | CTRBidder=14.41 | ThresholdBidder=12.01 | FixedBidder=1.50
1007,ValueBidder,375.75546202935385,375.75546202935374,False,False,5,ValueBidder=375.76 | PacingBidder=375.76 | CTRBidder=13.71 | ThresholdBidder=11.42 | FixedBidder=1.50
1008,ValueBidder,658.1908372934496,658.1908372934491,True,False,5,ValueBidder=658.19 | PacingBidder=658.19 | CTRBidder=18.14 | ThresholdBidder=15.12 | FixedBidder=1.50
1009,ValueBidder,372.6128065628242,372.6128065628242,False,False,5,ValueBidder=372.61 | PacingBidder=372.61 | CTRBidder=13.65 | ThresholdBidder=11.37 | FixedBidder=1.50
1010,ValueBidder,352.72873752647797,352.7287375264777,False,False,5,ValueBidder=352.73 | PacingBidder=352.73 | CTRBidder=13.28 | ThresholdBidder=11.07 | FixedBidder=1.50
1011,ValueBidder,365.0786588730753,365.07865887307514,True,False,5,ValueBidder=365.08 | PacingBidder=365.08 | CTRBidder=13.51 | ThresholdBidder=11.26 | FixedBidder=1.50
1012,ValueBidder,216.60544569245184,216.60544569245175,False,False,5,ValueBidder=216.61 | PacingBidder=216.61 | CTRBidder=10.41 | ThresholdBidder=8.67 | FixedBidder=1.50
1013,ValueBidder,407.5849677335477,407.58496773354767,False,False,5,ValueBidder=407.58 | PacingBidder=407.58 | CTRBidder=14.28 | ThresholdBidder=11.90 | FixedBidder=1.50
1014,ValueBidder,501.8535619996307,501.8535619996305,True,False,5,ValueBidder=501.85 | PacingBidder=501.85 | CTRBidder=15.84 | ThresholdBidder=13.20 | FixedBidder=1.50
1015,ValueBidder,61.42319525456723,61.42319525456722,True,False,5,ValueBidder=61.42 | PacingBidder=61.42 | CTRBidder=5.54 | ThresholdBidder=4.62 | FixedBidder=1.50
1016,ValueBidder,245.35001479477918,245.35001479477913,False,False,5,ValueBidder=245.35 | PacingBidder=245.35 | CTRBidder=11.08 | ThresholdBidder=9.23 | FixedBidder=1.50
1017,PacingBidder,564.6298648856748,564.6298648856741,True,False,5,PacingBidder=564.63 | ValueBidder=564.63 | CTRBidder=16.80 | ThresholdBidder=14.00 | FixedBidder=1.50
1018,PacingBidder,220.82807513877685,220.82807513877677,False,False,5,PacingBidder=220.83 | ValueBidder=220.83 | CTRBidder=10.51 | ThresholdBidder=8.76 | FixedBidder=1.50
1019,ValueBidder,361.0987328446876,361.0987328446876,False,False,5,ValueBidder=361.10 | PacingBidder=361.10 | CTRBidder=13.44 | ThresholdBidder=11.20 | FixedBidder=1.50
1020,ValueBidder,363.1942218838686,363.1942218838686,True,False,5,ValueBidder=363.19 | PacingBidder=363.19 | CTRBidder=13.48 | ThresholdBidder=11.23 | FixedBidder=1.50
1021,ValueBidder,440.5405979910822,440.5405979910819,False,False,5,ValueBidder=440.54 | PacingBidder=440.54 | CTRBidder=14.84 | ThresholdBidder=12.37 | FixedBidder=1.50
1022,PacingBidder,373.228917034602,373.2289170346018,True,False,5,PacingBidder=373.23 | ValueBidder=373.23 | CTRBidder=13.66 | ThresholdBidder=11.38 | FixedBidder=1.50
1023,ValueBidder,586.3843254389881,586.3843254389878,True,False,5,ValueBidder=586.38 | PacingBidder=586.38 | CTRBidder=17.12 | ThresholdBidder=14.27 | FixedBidder=1.50
1024,PacingBidder,448.7363066992076,448.7363066992075,False,False,5,PacingBidder=448.74 | ValueBidder=448.74 | CTRBidder=14.98 | ThresholdBidder=12.48 | FixedBidder=1.50
1025,ValueBidder,395.2992097303588,395.2992097303588,False,False,5,ValueBidder=395.30 | PacingBidder=395.30 | CTRBidder=14.06 | ThresholdBidder=11.72 | FixedBidder=1.50
1026,ValueBidder,373.29786085760594,373.29786085760594,False,False,5,ValueBidder=373.30 | PacingBidder=373.30 | CTRBidder=13.66 | ThresholdBidder=11.38 | FixedBidder=1.50
1027,PacingBidder,408.58744388587155,408.5874438858713,True,False,5,PacingBidder=408.59 | ValueBidder=408.59 | CTRBidder=14.29 | ThresholdBidder=11.91 | FixedBidder=1.50
1028,ValueBidder,192.03518084779748,192.03518084779742,False,False,5,ValueBidder=192.04 | PacingBidder=192.04 | CTRBidder=9.80 | ThresholdBidder=8.17 | FixedBidder=1.50
1029,PacingBidder,149.12017819818558,149.12017819818547,True,False,5,PacingBidder=149.12 | ValueBidder=149.12 | CTRBidder=8.63 | ThresholdBidder=7.20 | FixedBidder=1.50
1030,ValueBidder,184.70776334951015,184.70776334951015,False,False,5,ValueBidder=184.71 | PacingBidder=184.71 | CTRBidder=9.61 | ThresholdBidder=8.01 | FixedBidder=1.50
1031,ValueBidder,442.74586485435566,442.74586485435566,False,False,5,ValueBidder=442.75 | PacingBidder=442.75 | CTRBidder=14.88 | ThresholdBidder=12.40 | FixedBidder=1.50
1032,ValueBidder,547.1099497449328,547.1099497449325,True,False,5,ValueBidder=547.11 | PacingBidder=547.11 | CTRBidder=16.54 | ThresholdBidder=13.78 | FixedBidder=1.50
1033,PacingBidder,307.7046596247406,307.7046596247402,True,False,5,PacingBidder=307.70 | ValueBidder=307.70 | CTRBidder=12.40 | ThresholdBidder=10.34 | FixedBidder=1.50
1034,PacingBidder,114.25802794769372,114.25802794769366,False,False,5,PacingBidder=114.26 | ValueBidder=114.26 | CTRBidder=7.56 | ThresholdBidder=6.30 | FixedBidder=1.50
1035,ValueBidder,278.684914958997,278.68491495899667,True,False,5,ValueBidder=278.68 | PacingBidder=278.68 | CTRBidder=11.80 | ThresholdBidder=9.84 | FixedBidder=1.50
1036,ValueBidder,475.4267907936067,475.4267907936067,True,False,5,ValueBidder=475.43 | PacingBidder=475.43 | CTRBidder=15.42 | ThresholdBidder=12.85 | FixedBidder=1.50
1037,ValueBidder,405.34602191367645,405.34602191367617,False,False,5,ValueBidder=405.35 | PacingBidder=405.35 | CTRBidder=14.24 | ThresholdBidder=11.86 | FixedBidder=1.50
